source_name,author,date,title,description,content,title_label,title_score,content_label,content_score,description_label,description_score
Time,Associated Press,2023-10-05,Thousands of U.S. Workers Are on Strike. Here’s a Rundown of Major Work Stoppages,"It's been a big year for labor organizing in the U.S. And from auto production lines to Hollywood, all eyes are on strikes taking the world of work by storm.","NEW YORK It's been a big year for labor organizing in the U.S. And from auto production lines to Hollywood, all eyes are on strikes taking the world of work by storm.
The boiling point were seeing t… [+6769 chars]",negative,0.9555845856666565,negative,0.4814300239086151,negative,0.9555845856666565
Fox News,Jeffrey Clark,2023-10-05,Biden administration accused of hypocrisy for proposing border wall amid migrant crisis,"The Biden administration is being mocked for announcing wall construction in Texas amid the ongoing migrant crisis, after the president previously slammed the idea.","The Biden administration is being mocked for announcing border wall construction in Texas after President Biden and other Democrats publicly opposed the idea. 
Department of Homeland Secruity (DHS) … [+3485 chars]",negative,0.9173720479011536,negative,0.8276177048683167,negative,0.9173720479011536
Reuters,Reuters,2023-10-05,Lucid launches cheaper Air Pure electric sedan to boost demand,"Luxury electric-vehicle maker Lucid Group <a href=""https://www.reuters.com/markets/companies/LCID.O"" target=""_blank"">(LCID.O)</a> on Thursday launched a cheaper, rear-wheel drive version of the Air Pure sedan starting at $77,400, as it looks to stoke demand.","Oct 5 (Reuters) - Luxury electric-vehicle maker Lucid Group (LCID.O) on Thursday launched a cheaper, rear-wheel drive version of the Air Pure sedan starting at $77,400, as it looks to stoke demand.
… [+1414 chars]",positive,0.9199599623680115,positive,0.8665643334388733,positive,0.9199599623680115
Newsweek,Jake Lingeman,2023-10-06,"General Motors Returning to Europe, Plans to Sell Cadillac EVs","GM plans to bring the Cadillac brand of electric SUVs to Europe, the company announced.","Cadillac is returning to Europe, where it will begin taking orders for its Lyriq electric vehicle (EV). Deliveries in Switzerland will start in the first half of next year. Parent brand General Motor… [+2904 chars]",neutral,0.5783259272575378,neutral,0.6280233860015869,neutral,0.5783259272575378
Newsweek,Jamie Body,2023-10-06,More Bad News for Elon Musk After Twitter Takeover,The Securities and Exchange Commission has filed an application to compel Elon Musk to testify in an ongoing investigation over his purchase of Twitter.,"Entrepreneur Elon Musk has had a rough time since taking over Twitter, now rebranded as X, late last year, and it looks like he is in for more of the same.
The Securities and Exchange Commission (SE… [+2730 chars]",negative,0.5150761008262634,neutral,0.5223219990730286,negative,0.5150761008262634
Business Insider,Theron Mohamed,2023-10-06,Legendary investor Jeremy Grantham warns the S&P is likely to crash by 30% - and could nosedive 50% if the 'wheels fall off',"Jeremy Grantham expects stocks to plunge, house prices to slump, and a recession to strike next year. He also views bitcoin as an ""elaborate scam.""","Jeremy Grantham.Alison Yin/AP Images for DivestInvest
<ul>
<li>The S&P 500 will likely plunge by 30%, and could be cut in half, Jeremy Grantham says.</li>
<li>The bubble expert predicts a recession … [+3154 chars]",negative,0.9691906571388245,negative,0.9643264412879944,negative,0.9691906571388245
Business Insider,Nora Naughton,2023-10-06,"Public spats, layoffs, and new offers: The UAW strike is heating up in week 3","In the third week of the UAW's strike at Ford, GM, and Stellantis, public exchanges are heating up while more layoffs hit the industry.","United Auto Workers member Victoria Hall walks the picket line at the Ford Michigan Assembly Plant in Wayne, Mich., Monday, Sept. 18, 2023. So far the strike is limited to about 13,000 workers at thr… [+3891 chars]",negative,0.965077817440033,negative,0.9527058005332947,negative,0.965077817440033
Reuters,Joseph White,2023-10-06,UAW strike decision day comes as bargaining heats up,"The United Auto Workers held off on additional strikes against Detroit Three auto plants on Friday, citing General Motors' <a href=""https://www.reuters.com/markets/companies/GM.N"" target=""_blank"">(GM.N)</a> unexpected willingness to allow workers at joint-ven…","DETROIT, Oct 6 (Reuters) - The United Auto Workers held off on additional strikes against Detroit Three auto plants on Friday, citing General Motors' (GM.N) unexpected willingness to allow workers at… [+5866 chars]",negative,0.6259945631027222,negative,0.9528354406356812,negative,0.6259945631027222
Next Big Future,Brian Wang,2023-10-06,Tesla Megachargers for Semi Truck Charging,"Tesla has been producing the Semi in Texas since October 2022. Tesla has also deployed a mobile Megacharger at its Supercharger station in Baker, California. If Tesla adds 750 kilowatt chargers at larger Supercharger locations then they will need to allocate …","Tesla has been producing the Semi in Texas since October 2022. Tesla has also deployed a mobile Megacharger at its Supercharger station in Baker, California. If Tesla adds 750 kilowatt chargers at la… [+4259 chars]",neutral,0.9009444117546082,neutral,0.8461751937866211,neutral,0.9009444117546082
The Times of India,,2023-10-06,Two unquiet bits about Nobel Peace Prize,"Narges Mohammadi, an Iranian activist, has been awarded the Nobel Peace Prize for her fight against the oppression of women in Iran and her advocacy for human rights and freedom. However, there are concerns about her being in jail and whether the internationa…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.8538704514503479,positive,0.901077389717102,neutral,0.8538704514503479
Business Insider,Alex Morrell,2023-10-06,"A California hedge fund bulldozed state labor laws, imposed harshest noncompetes",Voleon has sought to restrict employees from working for rivals despite a state noncompete ban. Its tactics could serve as a template in New York.,"Over the summer, Wall Street was abuzz over a bill passed by New York lawmakers that would ban the practice of restraining employees from working for competitors. While many companies oppose the prop… [+20806 chars]",negative,0.9107714891433716,negative,0.7627475261688232,negative,0.9107714891433716
Business Insider,Erin Snodgrass,2023-10-06,Elon Musk and Grimes' 3 kids ordered to stay in California after Grimes files for physical custody,"Grimes filed for physical custody of the former couple's kids about three weeks after Elon Musk sued her to establish a ""parent-child relationship.""","Elon Musk (left) and Grimes (right).Chesnot via Getty Images; Frazer Harrison via Getty Images
<ul><li>Grimes sued Elon Musk for physical custody of the former couple's three children last month.</l… [+4017 chars]",negative,0.813872218132019,negative,0.6230797171592712,negative,0.813872218132019
TechRadar,Leon Poultney,2023-10-06,"Tesla drops prices again, with Model 3 and Model Y now discounted in the US","Tesla discounts Model 3 and Model Y in the USA, sparking rumours that refreshed models are on the way.","We reported earlier this week that Tesla was busy dropping the prices of its Model Y in the USA, introducing a cheaper RWD model that would replace the dual-motor AWD model, scrimping on an electric … [+3043 chars]",negative,0.9600159525871277,negative,0.9308647513389587,negative,0.9600159525871277
The Irish Times,Justine McCarthy,2023-10-06,"Don’t worry Mr Moneybags, the Government won’t rock the yacht on Budget Day","The domicile levy was meant to be a net to catch the super-wealthy, but hasn’t quite worked","One Christmas many moons ago, the panto taught us children a lesson about the trickery of an optical illusion. That year, a motorcar was wheeled on to the stage at the Cork Opera House and there foll… [+6706 chars]",neutral,0.740921676158905,neutral,0.9142401814460754,neutral,0.740921676158905
The Irish Times,Laura Slattery,2023-10-06,European shares rise on Friday but still decline for third consecutive week,Surge in US jobs numbers triggers investors’ fears that interest rates may remain higher for longer,"European shares advanced at the end of a turbulent week tracking Wall Street gains, but hit weekly losses, while a hotter-than-expected US jobs report indicated interest rates might remain elevated f… [+3375 chars]",negative,0.9648041129112244,negative,0.7233129739761353,negative,0.9648041129112244
Business Insider,Nora Naughton,2023-10-06,"Public spats, layoffs, and new offers: The UAW strike is heating up in week 3","In the third week of the UAW's strike at Ford, GM, and Stellantis, public exchanges are heating up while more layoffs hit the industry.","United Auto Workers member Victoria Hall walks the picket line at the Ford Michigan Assembly Plant in Wayne, Mich., Monday, Sept. 18, 2023. So far the strike is limited to about 13,000 workers at thr… [+3891 chars]",negative,0.965077817440033,negative,0.9527058005332947,negative,0.965077817440033
Business Insider,"Jack Newsham,Grace Kay",2023-10-06,"EXCLUSIVE: Elon Musk filed custody suit against Grimes first, asking for 'relationship' with his children","Grimes' custody lawsuit against Elon Musk has been widely reported — but he sued her first, Insider has learned, asking a Texas judge to set the terms of the ""parent-child relationship.""","In this picture issued Sept. 26, 2023, by the Hungarian President's Press Office, Hungarian President Katalin Novak and founder and CEO of Tesla, Inc. Elon Musk tours the recently inaugurated Tesla p… [+4439 chars]",neutral,0.748385488986969,neutral,0.9481295943260193,neutral,0.748385488986969
The Times of India,PTI,2023-10-06,US will continue to foster stronger defence partnership with India: Pentagon,"​​ ""We very much appreciate our relationship with India on a defence level. We continue to foster a stronger defence partnership with India and that is something that I think you'll continue to see us do going forward,"" Pentagon Press Secretary Pat Ryder told…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",positive,0.936202347278595,positive,0.901077389717102,positive,0.936202347278595
Business Insider,Theron Mohamed,2023-10-06,"Stocks could tumble 20% as steeper interest rates bite - and a recession seems inevitable, JPMorgan's chief strategist says","Stocks look overvalued given higher interest rates have boosted bonds' appeal and caused headaches for companies, JPMorgan's Marko Kolanovic says.","JPMorgan's chief market strategist, Marko Kolanovic.Hollis Johnson/Insider
<ul>
<li>Stocks could climb another 7%, but they could also tumble 20%, Marko Kolanovic says.</li>
<li>The top JPMorgan str… [+2663 chars]",negative,0.9660797715187073,negative,0.6155049204826355,negative,0.9660797715187073
Reuters,Reuters,2023-10-06,"Tesla slashes prices of Model 3, Models Y vehicles in US","Tesla <a href=""https://www.reuters.com/markets/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> has cut prices of its Model 3 compact sedan and Model Y SUV in the U.S. by about 2.7% to 4.2% to stoke demand for its electric vehicles, days after the automaker fel…","Oct 5 (Reuters) - Tesla (TSLA.O) has cut prices of its Model 3 compact sedan and Model Y SUV in the U.S. by about 2.7% to 4.2% to stoke demand for its electric vehicles, days after the automaker fell… [+1736 chars]",negative,0.9472034573554993,negative,0.9689316153526306,negative,0.9472034573554993
The Irish Times,Keith Duggan,2023-10-06,"Elon Musk: The confusing, bizarre life of a risk-seeking billionaire","Walter Isaacson shadowed the world’s most famous nerd for two years, talking to those closest to him",The specifics of Elon Musks arrival on planet Earth are laid out in vivid detail on page 16 of this mammoth exploration of what reads like a wild but hollow 50 years of gambolling by the sun king of … [+5109 chars],neutral,0.6977349519729614,neutral,0.9128061532974243,neutral,0.6977349519729614
Business Insider,Erin Snodgrass,2023-10-06,Elon Musk and Grimes' 3 kids ordered to stay in California after Grimes files for physical custody,"Grimes filed for physical custody of the former couple's kids about three weeks after Elon Musk sued her to establish a ""parent-child relationship.""","Elon Musk (left) and Grimes (right).Chesnot via Getty Images; Frazer Harrison via Getty Images
<ul><li>Grimes sued Elon Musk for physical custody of the former couple's three children last month.</l… [+4017 chars]",negative,0.813872218132019,negative,0.6230797171592712,negative,0.813872218132019
Fortune,"Tom Krisher, The Associated Press",2023-10-06,UAW halts strike expansion after GM battery plant concession,Shares of all three automakers rose after the move in apparent anticipation that deals might be near.,The United Auto Workers union said Friday it will not expand its strikes against Detroits three automakers after General Motors made a breakthrough concession on unionizing electric vehicle battery p… [+3901 chars],negative,0.9263721108436584,negative,0.8782082796096802,negative,0.9263721108436584
Business Insider,Alex Morrell,2023-10-06,"A California hedge fund bulldozed state labor laws, imposed harshest noncompetes",Voleon has sought to restrict employees from working for rivals despite a state noncompete ban. Its tactics could serve as a template in New York.,"Over the summer, Wall Street was abuzz over a bill passed by New York lawmakers that would ban the practice of restraining employees from working for competitors. While many companies oppose the prop… [+20806 chars]",negative,0.9107714891433716,negative,0.7627475261688232,negative,0.9107714891433716
The Times of India,,2023-10-06,One paddy ban won't stop the bad show,"This blunt instrument of banning Pusa-44 to deal with air pollution, a multifaceted problem, may fail to deliver results. Instead, it is certain to anger the state's vocal and politically influential farming community. In fact, farmers ignored the government'…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.6527481079101562,positive,0.901077389717102,neutral,0.6527481079101562
TechRadar,Leon Poultney,2023-10-06,Kia teases promising new EV models ahead of imminent launch event,Launch event in South Korea will see at least two new electric models unveiled.,"Kia has released a teaser image (above) ahead of its upcoming Future EV Vision event that is due to take place in Yeoju, Korea next week.
In said image, we see five models lined up, with the clear s… [+1681 chars]",neutral,0.6067041158676147,neutral,0.8861944675445557,neutral,0.6067041158676147
Next Big Future,Brian Wang,2023-10-06,Summarizing All 18 Days of Real World Electric Truck Data,"The Run on Less electric truck and electric depot -truck stop event is over after 18 days. There were 22 trucks. Here we summarize what happened with all of the trucks and the complete payload, mileage and operation for the three Pepsi Tesla Semi. The three T…","The Run on Less electric truck and electric depot -truck stop event is over after 18 days. There were 22 trucks. Here we summarize what happened with all of the trucks and the complete payload, milea… [+5395 chars]",neutral,0.9439376592636108,neutral,0.8315032720565796,neutral,0.9439376592636108
The Times of India,Sneha Kulkarni,2023-10-06,"RBI takes another step to make your debit, credit card safe; to introduce card-on-file for tokenisation at issuer bank level","RBI introduced Card-on-File Tokenisation (CoFT) in September 2021 and began implementation from October 1, 2022.","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.7645198702812195,positive,0.901077389717102,neutral,0.7645198702812195
Business Insider,Theron Mohamed,2023-10-06,"Stocks could tumble 20% as steeper interest rates bite - and a recession seems inevitable, JPMorgan's chief strategist says","Stocks look overvalued given higher interest rates have boosted bonds' appeal and caused headaches for companies, JPMorgan's Marko Kolanovic says.","JPMorgan's chief market strategist, Marko Kolanovic.Hollis Johnson/Insider
<ul>
<li>Stocks could climb another 7%, but they could also tumble 20%, Marko Kolanovic says.</li>
<li>The top JPMorgan str… [+2663 chars]",negative,0.9660797715187073,negative,0.6155049204826355,negative,0.9660797715187073
The Times of India,PTI,2023-10-06,AAP announces in-charge for all 10 Lok Sabha seats in Haryana,The Aam Aadmi Party (AAP) in India has announced the names of the party members who will be in charge of the 10 Lok Sabha seats in Haryana and the 90 assembly seats in the state. All of the members appointed are ministers in the Punjab government. The AAP is …,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9232754111289978,positive,0.901077389717102,neutral,0.9232754111289978
The Times of India,ETMarkets.com,2023-10-06,Share price of PI Industries rises as Nifty strengthens,"A total of 4,910 shares changed hands on the counter till 11:21AM (IST).","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",positive,0.8858474493026733,positive,0.901077389717102,positive,0.8858474493026733
The Times of India,PTI,2023-10-06,Gold rises Rs 50; silver plunges Rs 400,"Gold price gained Rs 50 to Rs 57,400 per 10 grams in the national capital on Friday amid a rise in precious metal prices internationally, according to HDFC Securities. In the previous trade, the yellow metal had ended at Rs 57,350 per 10 grams.","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",positive,0.7904511094093323,positive,0.901077389717102,positive,0.7904511094093323
The Times of India,ET Now,2023-10-06,"Monetary Policy: RBI guv like Kapil Dev, came out with a truly reassuring policy: Nilesh Shah","Nilesh Shah, MD of Kotak AMC, compares the RBI governor to legendary cricketer Kapil Dev, saying that the RBI is playing multiple targets just like Kapil Dev could bat, bowl, field, and captain. Shah believes that the RBI's policies are reassuring to the mark…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",positive,0.7962056994438171,positive,0.901077389717102,positive,0.7962056994438171
The Times of India,ETMarkets.com,2023-10-06,"Buy ICICI Bank, target price Rs 1115: JM Financial","ICICI Bank Ltd., incorporated in the year 1994, is a banking company (having a market cap of Rs 659329.35 Crore).","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9045755863189697,positive,0.901077389717102,neutral,0.9045755863189697
The Times of India,ET Online,2023-10-06,"NewsClick Row: Delhi HC agrees to hear plea against arrest of founder, HR head","The Delhi High Court on Friday decided to hear the plea of NewsClick founder, HR head in a case lodged under anti-terror law UAPA on Friday. ""This is the Newsclick matter. Arrest has been made illegally and in violation of the Supreme Court decisions,"" PTI qu…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.5240983366966248,positive,0.901077389717102,negative,0.5240983366966248
The Times of India,ET Now,2023-10-06,Can’t rule out RBI hiking rates any time in future: Saugata Bhattacharya,"Saugata Bhattacharya, Chief Economist at Axis Bank, believes that the global central banks, including the Federal Reserve, the European Central Bank, and the Bank of England, are likely to keep their interest rates higher for a longer period of time. This wil…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.8586522340774536,positive,0.901077389717102,neutral,0.8586522340774536
The Times of India,PTI,2023-10-06,From pages to pixels: Paris Hilton's memoir to be adapted into TV series by A24,Paris Hilton's memoir has been optioned by network A24 for a TV series adaptation. Elle Fanning and Dakota Fanning will executive produce the series under their Lewellen Pictures banner.,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9144947528839111,positive,0.901077389717102,neutral,0.9144947528839111
The Times of India,ETMarkets.com,2023-10-06,Page Industries shares rise 0.69 per cent in Friday's trading session,The Relative Strength Index of the stock stood at 46.88 on Friday.,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",positive,0.8787771463394165,positive,0.901077389717102,positive,0.8787771463394165
The Times of India,ETMarkets.com,2023-10-06,Adani Power shares decline 0.3% as Sensex climbs,"A total of 152,433 shares changed hands on the counter till 11:36AM (IST)","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.9683647751808167,positive,0.901077389717102,negative,0.9683647751808167
The Times of India,ET Bureau,2023-10-06,SAT sets aside Sebi fine on Cairn India in buyback case,"The tribunal set aside a fine of ₹5.25 crore imposed on Cairn India for allegedly making a misleading public announcement of the buyback of shares on January 14, 2014.","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.8019183278083801,positive,0.901077389717102,neutral,0.8019183278083801
The Times of India,ET Now,2023-10-06,"In QSRs, Devyani International, Restaurant Brands should see a good recovery from Q3: Kaustubh Pawaskar","Kaustubh Pawaskar, DVP, Fundamental Research at BNP Paribas, predicts that Q2 will be a weak quarter for consumer goods companies, with no significant improvement in demand. However, higher margins may contribute to decent bottom line growth. Pawaskar expects…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",positive,0.9525800943374634,positive,0.901077389717102,positive,0.9525800943374634
Breitbart News,"Lucas Nolan, Lucas Nolan",2023-10-06,SEC Seeks to Force Elon Musk Testimony on Pre-Buyout Twitter Share Purchases,"Elon Musk, the billionaire CEO of Tesla, finds himself once again in the crosshairs of the SEC over his Twitter stock purchases before he eventually bought the entire company. The SEC is attempting to force Musk to provide testimony to their investigation, cl…","Elon Musk, the billionaire CEO of Tesla, finds himself once again in the crosshairs of the SEC over his Twitter stock purchases before he eventually bought the entire company. The SEC is attempting t… [+4344 chars]",neutral,0.7216165661811829,neutral,0.7686390280723572,neutral,0.7216165661811829
The Times of India,ET Online,2023-10-06,Takeaways from RBI MPC meet: Das & Co suggest there's more than the status quo,The Reserve Bank of India's Monetary Policy Committee has decided to keep the repo rate unchanged at 6.5% for the fourth consecutive time. The central bank also maintained its inflation forecast for the fiscal year at 5.4%. Despite uncertainties in the agricu…,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9101195335388184,positive,0.901077389717102,neutral,0.9101195335388184
The Times of India,ET Online,2023-10-06,India's forex reserves at $586.9 bn as on Sep 29,"India's foreign exchange reserves stood at $586.9 billion for the week ending September 29, RBI governor Shaktikanta Das announced during the MP meet on Friday.","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9038285613059998,positive,0.901077389717102,neutral,0.9038285613059998
The Times of India,Joel Rebello,2023-10-06,"Reserve Bank monitoring certain personal loans for signs of nascent stress, chief Shaktikanta Das says","Banks and non-bank lenders would be ""well advised to strengthen their internal surveillance mechanisms, address the build-up of risks, if any, and institute suitable safeguards in their own interest,"" Shaktikanta Das, governor of the Reserve Bank of India (RB…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.7928282618522644,positive,0.901077389717102,negative,0.7928282618522644
The Times of India,Sneha Kulkarni,2023-10-06,Yes Bank cuts FD interest rate by up to 25 bps on these tenures,"After the revision, the bank offers interest rates between 3.25% to 7.25% to general citizens. For senior citizens, the bank offers 3.75% to 8%, according to the Yes Bank website. The revised FD rates have been effective from October 4, 2023.","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.6510778665542603,positive,0.901077389717102,negative,0.6510778665542603
The Times of India,ET Online,2023-10-06,"RBI Governor Das says centre sticking to fiscal consolidation roadmap, no 'major problem' with govt finances",RBI Governor Shaktikanta Das on Friday said that the government is sticking to its fiscal consolidation roadmap with no major problems or worries. The announcement from the governor came in a press conference post announcement of the key decisions taken by th…,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.4360068440437317,positive,0.901077389717102,negative,0.4360068440437317
The Times of India,Reuters,2023-10-06,US stocks fall at open after jobs data; Treasury yields spike,"Dow Jones Industrial Average fell 78.87 points, or 0.24%, at the open to 33,040.70","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.9527750611305237,positive,0.901077389717102,negative,0.9527750611305237
Financial Post,Financial Post Staff,2023-10-06,"Live news: Canadian adds surprise 64,000 jobs in September","The Financial Post brings you the top business stories as they happen for October 6, 2023. Read on for breaking news you need to know.","A help wanted sign in Calgary. Statistics Canada said the economy added jobs in September.Photo by Dean Pilling/Postmedia Calgary
Article content
Todays top headlines
8:30 a.m.
Canada adds 64,000… [+9019 chars]",negative,0.7036632299423218,neutral,0.835590660572052,negative,0.7036632299423218
The Times of India,,2023-10-06,As India sets to play house once again,"India's housing market can sustain an orderly price escalation given the degree of urbanisation of the economy. Cost push escalation has subsided on weakening commodity prices, although there is the risk of a resurgence in energy costs that could alter the mo…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.7565003037452698,positive,0.901077389717102,neutral,0.7565003037452698
Business Insider,Theron Mohamed,2023-10-06,Legendary investor Jeremy Grantham warns the S&P is likely to crash by 30% - and could nosedive 50% if the 'wheels fall off',"Jeremy Grantham expects stocks to plunge, house prices to slump, and a recession to strike next year. He also views bitcoin as an ""elaborate scam.""","Jeremy Grantham.Alison Yin/AP Images for DivestInvest
<ul>
<li>The S&P 500 will likely plunge by 30%, and could be cut in half, Jeremy Grantham says.</li>
<li>The bubble expert predicts a recession … [+3154 chars]",negative,0.9691906571388245,negative,0.9643264412879944,negative,0.9691906571388245
Next Big Future,Brian Wang,2023-10-06,Tesla EVs and Solar Heading to 90% Lower Energy Costs,"Marginal cost of energy by 2030 will approach ~$0.005/kWh. This is about ten times less than most of the energy today. It is essentially making power free and abundant. The big issue will be the realized cost of this energy and will demonstrate, especially in…","Marginal cost of energy by 2030 will approach ~$0.005/kWh. This is about ten times less than most of the energy today. It is essentially making power free and abundant.
The big issue will be the rea… [+6053 chars]",positive,0.8855540156364441,neutral,0.90191251039505,positive,0.8855540156364441
Business Insider,"Jack Newsham,Grace Kay",2023-10-06,"EXCLUSIVE: Elon Musk filed custody suit against Grimes first, asking for 'relationship' with his children","Grimes' custody lawsuit against Elon Musk has been widely reported — but he sued her first, Insider has learned, asking a Texas judge to set the terms of the ""parent-child relationship.""","In this picture issued Sept. 26, 2023, by the Hungarian President's Press Office, Hungarian President Katalin Novak and founder and CEO of Tesla, Inc. Elon Musk tours the recently inaugurated Tesla p… [+4439 chars]",neutral,0.748385488986969,neutral,0.9481295943260193,neutral,0.748385488986969
The Times of India,ET Now,2023-10-06,Rural continues to be weak; we will stay away from staples: Chakri Lokapriya,"According to Chakri Lokapriya of TCG AMC, rural consumption and tractor sales are weak, so rural spending is unlikely to pick up in the next quarter. He also mentioned that FMCG stocks are expensive and not worth investing in. However, the hotel sector is exp…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.5136005282402039,positive,0.901077389717102,negative,0.5136005282402039
The Times of India,PTI,2023-10-06,SC refuses to restrain Bihar govt from publishing further data from caste survey,The Supreme Court has refused to restrain the Bihar government from publishing further data from its caste survey. The court stated that it cannot stop the state from making policy decisions. The court rejected objections that the state had preempted a stay o…,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.815329909324646,positive,0.901077389717102,neutral,0.815329909324646
The Times of India,ET Bureau,2023-10-06,Can't control promises made by political parties before elections: SC,"The Supreme Court has issued notices to the central government, the Election Commission of India, and the Madhya Pradesh government on a petition filed by a social worker regarding promises made by political parties before elections. The petitioner argued tha…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.8159169554710388,positive,0.901077389717102,neutral,0.8159169554710388
The Times of India,PTI,2023-10-06,"Freebies ahead of polls: SC takes note of PIL, seeks responses from MP, Rajasthan govts",The Supreme Court has asked the governments of Madhya Pradesh and Rajasthan to respond to a Public Interest Litigation (PIL) alleging the distribution of freebies to voters before the assembly polls in both states. The PIL also claims that taxpayers' money is…,"India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",neutral,0.9194349050521851,positive,0.901077389717102,neutral,0.9194349050521851
The Times of India,PTI,2023-10-06,"False cases being slapped to weaken opposition, atmosphere of fear created: Arvind Kejriwal","Delhi Chief Minister Arvind Kejriwal expressed concern over the use of false cases to suppress and intimidate opposition leaders and parties, creating an atmosphere of fear in the country. He criticized the induction of people into the ruling Bharatiya Janata…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.6216146945953369,positive,0.901077389717102,negative,0.6216146945953369
The Times of India,PTI,2023-10-06,Delhi's air quality turns 'poor'; measures under GRAP stage I kick in,"GRAP -- a set of anti-air pollution measures followed in the Delhi-NCR region in the winter season -- classifies actions under four different categories - Stage I - 'Poor' (AQI 201-300), Stage II - 'Very Poor' (AQI 301-400), Stage III - 'Severe' (AQI 401-450)…","India Inc may Log a Nifty Performance in Second QtrCompanies making up the Nifty 50 are expected to report another quarter of robust aggregate profit growth in the three months to September, helped b… [+948 chars]",negative,0.9352412223815918,positive,0.901077389717102,negative,0.9352412223815918
